site,date,Date,h_m
S2,2020-12-30,NA,NA
S2,2020-12-31,NA,NA
S2,2021-01-01,NA,NA
S2,2021-01-02,NA,NA
S2,2021-01-03,NA,NA
S2,2021-01-04,NA,NA
S2,2021-01-05,NA,NA
S2,2021-01-06,NA,NA
S2,2021-01-07,NA,NA
S2,2021-01-08,NA,NA
S2,2021-01-09,NA,NA
S2,2021-01-10,NA,NA
S2,2021-01-11,NA,NA
S2,2021-01-12,NA,NA
S2,2021-01-13,NA,NA
S2,2021-01-14,NA,NA
S2,2021-01-15,NA,NA
S2,2021-01-16,NA,NA
S2,2021-01-17,NA,NA
S2,2021-01-18,NA,NA
S2,2021-01-19,NA,NA
S2,2021-01-20,NA,NA
S2,2021-01-21,NA,NA
S2,2021-01-22,NA,NA
S2,2021-01-23,NA,NA
S2,2021-01-24,NA,NA
S2,2021-01-25,NA,NA
S2,2021-01-26,NA,NA
S2,2021-01-27,NA,NA
S2,2021-01-28,NA,NA
S2,2021-01-29,NA,NA
S2,2021-01-30,NA,NA
S2,2021-01-31,NA,NA
S2,2021-02-01,NA,NA
S2,2021-02-02,NA,NA
S2,2021-02-03,NA,NA
S2,2021-02-04,NA,NA
S2,2021-02-05,NA,NA
S2,2021-02-06,NA,NA
S2,2021-02-07,NA,NA
S2,2021-02-08,NA,NA
S2,2021-02-09,NA,NA
S2,2021-02-10,NA,NA
S2,2021-02-11,NA,NA
S2,2021-02-12,NA,NA
S2,2021-02-13,NA,NA
S2,2021-02-14,NA,NA
S2,2021-02-15,NA,NA
S2,2021-02-16,NA,NA
S2,2021-02-17,NA,NA
S2,2021-02-18,NA,NA
S2,2021-02-19,NA,NA
S2,2021-02-20,NA,NA
S2,2021-02-21,NA,NA
S2,2021-02-22,NA,NA
S2,2021-02-23,NA,NA
S2,2021-02-24,NA,NA
S2,2021-02-25,NA,NA
S2,2021-02-26,NA,NA
S2,2021-02-27,NA,NA
S2,2021-02-28,NA,NA
S2,2021-03-01,NA,NA
S2,2021-03-02,NA,NA
S2,2021-03-03,NA,NA
S2,2021-03-04,NA,NA
S2,2021-03-05,NA,NA
S2,2021-03-06,NA,NA
S2,2021-03-07,NA,NA
S2,2021-03-08,NA,NA
S2,2021-03-09,NA,NA
S2,2021-03-10,NA,NA
S2,2021-03-11,NA,NA
S2,2021-03-12,NA,NA
S2,2021-03-13,NA,NA
S2,2021-03-14,NA,NA
S2,2021-03-15,NA,NA
S2,2021-03-16,NA,NA
S2,2021-03-17,NA,NA
S2,2021-03-18,NA,NA
S2,2021-03-19,NA,NA
S2,2021-03-20,NA,NA
S2,2021-03-21,NA,NA
S2,2021-03-22,NA,NA
S2,2021-03-23,NA,NA
S2,2021-03-24,NA,NA
S2,2021-03-25,NA,NA
S2,2021-03-26,NA,NA
S2,2021-03-27,NA,NA
S2,2021-03-28,NA,NA
S2,2021-03-29,NA,NA
S2,2021-03-30,NA,NA
S2,2021-03-31,NA,NA
S2,2021-04-01,NA,NA
S2,2021-04-02,NA,NA
S2,2021-04-03,NA,NA
S2,2021-04-04,NA,NA
S2,2021-04-05,NA,NA
S2,2021-04-06,NA,NA
S2,2021-04-07,NA,NA
S2,2021-04-08,NA,NA
S2,2021-04-09,NA,NA
S2,2021-04-10,NA,NA
S2,2021-04-11,NA,NA
S2,2021-04-12,NA,NA
S2,2021-04-13,NA,NA
S2,2021-04-14,NA,NA
S2,2021-04-15,NA,NA
S2,2021-04-16,NA,NA
S2,2021-04-17,NA,NA
S2,2021-04-18,NA,NA
S2,2021-04-19,NA,NA
S2,2021-04-20,NA,NA
S2,2021-04-21,NA,NA
S2,2021-04-22,NA,NA
S2,2021-04-23,NA,NA
S2,2021-04-24,NA,NA
S2,2021-04-25,NA,NA
S2,2021-04-26,NA,NA
S2,2021-04-27,NA,NA
S2,2021-04-28,NA,NA
S2,2021-04-29,NA,NA
S2,2021-04-30,NA,NA
S2,2021-05-01,2021-05-01,2743.409833333333
S2,2021-05-02,2021-05-02,2743.4144479166666
S2,2021-05-03,2021-05-03,2743.5072812500002
S2,2021-05-04,2021-05-04,2743.4370625
S2,2021-05-05,2021-05-05,2743.3910104166666
S2,2021-05-06,2021-05-06,2743.3687916666668
S2,2021-05-07,2021-05-07,2743.3880104166665
S2,2021-05-08,2021-05-08,2743.4340416666664
S2,2021-05-09,2021-05-09,2743.465760416667
S2,2021-05-10,2021-05-10,2743.40428125
S2,2021-05-11,2021-05-11,2743.3869791666666
S2,2021-05-12,2021-05-12,2743.38584375
S2,2021-05-13,2021-05-13,2743.3651666666665
S2,2021-05-14,2021-05-14,2743.374729166667
S2,2021-05-15,2021-05-15,2743.4129791666664
S2,2021-05-16,2021-05-16,2743.4637916666666
S2,2021-05-17,2021-05-17,2743.509
S2,2021-05-18,2021-05-18,2743.5299375
S2,2021-05-19,2021-05-19,2743.5726041666667
S2,2021-05-20,2021-05-20,2743.585666666667
S2,2021-05-21,2021-05-21,2743.645104166667
S2,2021-05-22,2021-05-22,2743.7084791666666
S2,2021-05-23,2021-05-23,2743.9571145833334
S2,2021-05-24,2021-05-24,2743.7422291666667
S2,2021-05-25,2021-05-25,2743.7046875
S2,2021-05-26,2021-05-26,2743.7105625
S2,2021-05-27,2021-05-27,2743.72303125
S2,2021-05-28,2021-05-28,2743.7458125
S2,2021-05-29,2021-05-29,2743.746875
S2,2021-05-30,2021-05-30,2743.723
S2,2021-05-31,2021-05-31,2743.66909375
S2,2021-06-01,2021-06-01,2743.6904583333335
S2,2021-06-02,2021-06-02,2743.71125
S2,2021-06-03,2021-06-03,2743.785625
S2,2021-06-04,2021-06-04,2743.8997291666665
S2,2021-06-05,2021-06-05,2744.00571875
S2,2021-06-06,2021-06-06,2744.051354166667
S2,2021-06-07,2021-06-07,2744.14384375
S2,2021-06-08,2021-06-08,2744.1831875
S2,2021-06-09,2021-06-09,2744.13109375
S2,2021-06-10,2021-06-10,2744.11821875
S2,2021-06-11,2021-06-11,2744.078875
S2,2021-06-12,2021-06-12,2744.01984375
S2,2021-06-13,2021-06-13,2744.02353125
S2,2021-06-14,2021-06-14,2744.0700104166667
S2,2021-06-15,2021-06-15,2744.02878125
S2,2021-06-16,2021-06-16,2743.9784479166665
S2,2021-06-17,2021-06-17,2743.9309895833335
S2,2021-06-18,2021-06-18,2743.87146875
S2,2021-06-19,2021-06-19,2743.8396770833333
S2,2021-06-20,2021-06-20,2743.84428125
S2,2021-06-21,2021-06-21,2743.8194791666665
S2,2021-06-22,2021-06-22,2743.802114583333
S2,2021-06-23,2021-06-23,2743.7662083333335
S2,2021-06-24,2021-06-24,2743.73078125
S2,2021-06-25,2021-06-25,2743.72815625
S2,2021-06-26,2021-06-26,2743.71375
S2,2021-06-27,2021-06-27,2743.6792083333335
S2,2021-06-28,2021-06-28,2743.6601770833336
S2,2021-06-29,2021-06-29,2743.6353541666667
S2,2021-06-30,2021-06-30,2743.631125
S2,2021-07-01,2021-07-01,2743.6555208333334
S2,2021-07-02,2021-07-02,2743.6475416666667
S2,2021-07-03,2021-07-03,2743.6434479166664
S2,2021-07-04,2021-07-04,2743.651
S2,2021-07-05,2021-07-05,2743.6578229166666
S2,2021-07-06,2021-07-06,2743.6595625
S2,2021-07-07,2021-07-07,2743.6368020833334
S2,2021-07-08,2021-07-08,2743.6140104166666
S2,2021-07-09,2021-07-09,2743.6033958333333
S2,2021-07-10,2021-07-10,2743.589875
S2,2021-07-11,2021-07-11,2743.5704375
S2,2021-07-12,2021-07-12,2743.551625
S2,2021-07-13,2021-07-13,2743.5388125
S2,2021-07-14,2021-07-14,2743.5247291666665
S2,2021-07-15,2021-07-15,2743.5229583333335
S2,2021-07-16,2021-07-16,2743.519729166667
S2,2021-07-17,2021-07-17,2743.5053229166665
S2,2021-07-18,2021-07-18,2743.494708333333
S2,2021-07-19,2021-07-19,2743.4901666666665
S2,2021-07-20,2021-07-20,2743.4914375
S2,2021-07-21,2021-07-21,2743.502697916667
S2,2021-07-22,2021-07-22,2743.4907604166665
S2,2021-07-23,2021-07-23,2743.488625
S2,2021-07-24,2021-07-24,2743.480322916667
S2,2021-07-25,2021-07-25,2743.4662083333333
S2,2021-07-26,2021-07-26,2743.459354166667
S2,2021-07-27,2021-07-27,2743.4520208333333
S2,2021-07-28,2021-07-28,2743.44496875
S2,2021-07-29,2021-07-29,2743.4442916666667
S2,2021-07-30,2021-07-30,2743.4576354166666
S2,2021-07-31,2021-07-31,2743.5105520833336
S2,2021-08-01,2021-08-01,2743.48771875
S2,2021-08-02,2021-08-02,2743.4593125
S2,2021-08-03,2021-08-03,2743.5122916666664
S2,2021-08-04,2021-08-04,2743.5941875
S2,2021-08-05,2021-08-05,2743.513895833333
S2,2021-08-06,2021-08-06,2743.4998541666664
S2,2021-08-07,2021-08-07,2743.53984375
S2,2021-08-08,2021-08-08,2743.4903645833333
S2,2021-08-09,2021-08-09,2743.4746979166666
S2,2021-08-10,2021-08-10,2743.45959375
S2,2021-08-11,2021-08-11,2743.4492604166667
S2,2021-08-12,2021-08-12,2743.4429270833334
S2,2021-08-13,2021-08-13,2743.440416666667
S2,2021-08-14,2021-08-14,2743.43359375
S2,2021-08-15,2021-08-15,2743.42584375
S2,2021-08-16,2021-08-16,2743.4195104166665
S2,2021-08-17,2021-08-17,2743.4158333333335
S2,2021-08-18,2021-08-18,2743.4126458333335
S2,2021-08-19,2021-08-19,2743.4139270833334
S2,2021-08-20,2021-08-20,2743.4160729166665
S2,2021-08-21,2021-08-21,2743.39965625
S2,2021-08-22,2021-08-22,2743.39621875
S2,2021-08-23,2021-08-23,2743.3903333333333
S2,2021-08-24,2021-08-24,2743.3865833333334
S2,2021-08-25,2021-08-25,2743.3809166666665
S2,2021-08-26,2021-08-26,2743.3801041666666
S2,2021-08-27,2021-08-27,2743.3890520833334
S2,2021-08-28,2021-08-28,2743.3795833333334
S2,2021-08-29,2021-08-29,2743.3763645833333
S2,2021-08-30,2021-08-30,2743.3694166666664
S2,2021-08-31,2021-08-31,2743.3641041666665
S2,2021-09-01,2021-09-01,2743.3613333333333
S2,2021-09-02,2021-09-02,2743.3690208333333
S2,2021-09-03,2021-09-03,2743.3681458333335
S2,2021-09-04,2021-09-04,2743.36225
S2,2021-09-05,2021-09-05,2743.3504583333333
S2,2021-09-06,2021-09-06,2743.3462083333334
S2,2021-09-07,2021-09-07,2743.3486770833333
S2,2021-09-08,2021-09-08,2743.34871875
S2,2021-09-09,2021-09-09,2743.3423333333335
S2,2021-09-10,2021-09-10,2743.3420104166667
S2,2021-09-11,2021-09-11,2743.3408958333334
S2,2021-09-12,2021-09-12,2743.3425520833334
S2,2021-09-13,2021-09-13,2743.343895833333
S2,2021-09-14,2021-09-14,2743.345010416667
S2,2021-09-15,2021-09-15,2743.339697916667
S2,2021-09-16,2021-09-16,2743.33640625
S2,2021-09-17,2021-09-17,2743.3353854166667
S2,2021-09-18,2021-09-18,2743.3389166666666
S2,2021-09-19,2021-09-19,2743.336875
S2,2021-09-20,2021-09-20,2743.3450208333334
S2,2021-09-21,2021-09-21,2743.3404791666667
S2,2021-09-22,2021-09-22,2743.335666666667
S2,2021-09-23,2021-09-23,2743.3315520833335
S2,2021-09-24,2021-09-24,2743.329041666667
S2,2021-09-25,2021-09-25,2743.3268125
S2,2021-09-26,2021-09-26,2743.323375
S2,2021-09-27,2021-09-27,2743.3236354166665
S2,2021-09-28,2021-09-28,2743.3282083333334
S2,2021-09-29,2021-09-29,2743.331125
S2,2021-09-30,2021-09-30,2743.331364583333
S2,2021-10-01,2021-10-01,2743.3286145833335
S2,2021-10-02,2021-10-02,2743.3196770833333
S2,2021-10-03,2021-10-03,2743.3160520833335
S2,2021-10-04,2021-10-04,2743.3183541666667
S2,2021-10-05,2021-10-05,2743.3149062499997
S2,2021-10-06,2021-10-06,2743.3156354166667
S2,2021-10-07,2021-10-07,2743.3151875
S2,2021-10-08,2021-10-08,2743.3168333333333
S2,2021-10-09,2021-10-09,2743.3314375
S2,2021-10-10,2021-10-10,2743.3265104166667
S2,2021-10-11,2021-10-11,2743.3162291666667
S2,2021-10-12,2021-10-12,2743.3184375
S2,2021-10-13,2021-10-13,2743.3129895833335
S2,2021-10-14,2021-10-14,2743.3159270833335
S2,2021-10-15,2021-10-15,2743.3080416666667
S2,2021-10-16,2021-10-16,2743.3156875
S2,2021-10-17,2021-10-17,2743.318604166667
S2,2021-10-18,2021-10-18,2743.318729166667
S2,2021-10-19,2021-10-19,2743.3177083333335
S2,2021-10-20,2021-10-20,2743.310488888889
S2,2021-10-21,NA,NA
S2,2021-10-22,NA,NA
S2,2021-10-23,NA,NA
S2,2021-10-24,NA,NA
S2,2021-10-25,NA,NA
S2,2021-10-26,NA,NA
S2,2021-10-27,NA,NA
S2,2021-10-28,NA,NA
S2,2021-10-29,NA,NA
S2,2021-10-30,NA,NA
S2,2021-10-31,NA,NA
S2,2021-11-01,NA,NA
S2,2021-11-02,NA,NA
S2,2021-11-03,NA,NA
S2,2021-11-04,NA,NA
S2,2021-11-05,NA,NA
S2,2021-11-06,NA,NA
S2,2021-11-07,NA,NA
S2,2021-11-08,NA,NA
S2,2021-11-09,NA,NA
S2,2021-11-10,NA,NA
S2,2021-11-11,NA,NA
S2,2021-11-12,NA,NA
S2,2021-11-13,NA,NA
S2,2021-11-14,NA,NA
S2,2021-11-15,NA,NA
S2,2021-11-16,NA,NA
S2,2021-11-17,NA,NA
S2,2021-11-18,NA,NA
S2,2021-11-19,NA,NA
S2,2021-11-20,NA,NA
S2,2021-11-21,NA,NA
S2,2021-11-22,NA,NA
S2,2021-11-23,NA,NA
S2,2021-11-24,NA,NA
S2,2021-11-25,NA,NA
S2,2021-11-26,NA,NA
S2,2021-11-27,NA,NA
S2,2021-11-28,NA,NA
S2,2021-11-29,NA,NA
S2,2021-11-30,NA,NA
S2,2021-12-01,NA,NA
S2,2021-12-02,NA,NA
S2,2021-12-03,NA,NA
S2,2021-12-04,NA,NA
S2,2021-12-05,NA,NA
S2,2021-12-06,NA,NA
S2,2021-12-07,NA,NA
S2,2021-12-08,NA,NA
S2,2021-12-09,NA,NA
S2,2021-12-10,NA,NA
S2,2021-12-11,NA,NA
S2,2021-12-12,NA,NA
S2,2021-12-13,NA,NA
S2,2021-12-14,NA,NA
S2,2021-12-15,NA,NA
S2,2021-12-16,NA,NA
S2,2021-12-17,NA,NA
S2,2021-12-18,NA,NA
S2,2021-12-19,NA,NA
S2,2021-12-20,NA,NA
S2,2021-12-21,NA,NA
S2,2021-12-22,NA,NA
S2,2021-12-23,NA,NA
S2,2021-12-24,NA,NA
S2,2021-12-25,NA,NA
S2,2021-12-26,NA,NA
S2,2021-12-27,NA,NA
S2,2021-12-28,NA,NA
S2,2021-12-29,NA,NA
S2,2021-12-30,NA,NA
S2,2021-12-31,NA,NA
S2,2022-01-01,NA,NA
S2,2022-01-02,NA,NA
S2,2022-01-03,NA,NA
S2,2022-01-04,NA,NA
S2,2022-01-05,NA,NA
S2,2022-01-06,NA,NA
S2,2022-01-07,NA,NA
S2,2022-01-08,NA,NA
S2,2022-01-09,NA,NA
S2,2022-01-10,NA,NA
S2,2022-01-11,NA,NA
S2,2022-01-12,NA,NA
S2,2022-01-13,NA,NA
S2,2022-01-14,NA,NA
S2,2022-01-15,NA,NA
S2,2022-01-16,NA,NA
S2,2022-01-17,NA,NA
S2,2022-01-18,NA,NA
S2,2022-01-19,NA,NA
S2,2022-01-20,NA,NA
S2,2022-01-21,NA,NA
S2,2022-01-22,NA,NA
S2,2022-01-23,NA,NA
S2,2022-01-24,NA,NA
S2,2022-01-25,NA,NA
S2,2022-01-26,NA,NA
S2,2022-01-27,NA,NA
S2,2022-01-28,NA,NA
S2,2022-01-29,NA,NA
S2,2022-01-30,NA,NA
S2,2022-01-31,NA,NA
S2,2022-02-01,NA,NA
S2,2022-02-02,NA,NA
S2,2022-02-03,NA,NA
S2,2022-02-04,NA,NA
S2,2022-02-05,NA,NA
S2,2022-02-06,NA,NA
S2,2022-02-07,NA,NA
S2,2022-02-08,NA,NA
S2,2022-02-09,NA,NA
S2,2022-02-10,NA,NA
S2,2022-02-11,NA,NA
S2,2022-02-12,NA,NA
S2,2022-02-13,NA,NA
S2,2022-02-14,NA,NA
S2,2022-02-15,NA,NA
S2,2022-02-16,NA,NA
S2,2022-02-17,NA,NA
S2,2022-02-18,NA,NA
S2,2022-02-19,NA,NA
S2,2022-02-20,NA,NA
S2,2022-02-21,NA,NA
S2,2022-02-22,NA,NA
S2,2022-02-23,NA,NA
S2,2022-02-24,NA,NA
S2,2022-02-25,NA,NA
S2,2022-02-26,NA,NA
S2,2022-02-27,NA,NA
S2,2022-02-28,NA,NA
S2,2022-03-01,NA,NA
S2,2022-03-02,NA,NA
S2,2022-03-03,NA,NA
S2,2022-03-04,NA,NA
S2,2022-03-05,NA,NA
S2,2022-03-06,NA,NA
S2,2022-03-07,NA,NA
S2,2022-03-08,NA,NA
S2,2022-03-09,NA,NA
S2,2022-03-10,NA,NA
S2,2022-03-11,NA,NA
S2,2022-03-12,NA,NA
S2,2022-03-13,NA,NA
S2,2022-03-14,NA,NA
S2,2022-03-15,NA,NA
S2,2022-03-16,NA,NA
S2,2022-03-17,NA,NA
S2,2022-03-18,NA,NA
S2,2022-03-19,NA,NA
S2,2022-03-20,NA,NA
S2,2022-03-21,NA,NA
S2,2022-03-22,NA,NA
S2,2022-03-23,NA,NA
S2,2022-03-24,NA,NA
S2,2022-03-25,NA,NA
S2,2022-03-26,NA,NA
S2,2022-03-27,NA,NA
S2,2022-03-28,NA,NA
S2,2022-03-29,NA,NA
S2,2022-03-30,NA,NA
S2,2022-03-31,NA,NA
S2,2022-04-01,NA,NA
S2,2022-04-02,NA,NA
S2,2022-04-03,NA,NA
S2,2022-04-04,NA,NA
S2,2022-04-05,NA,NA
S2,2022-04-06,NA,NA
S2,2022-04-07,NA,NA
S2,2022-04-08,NA,NA
S2,2022-04-09,NA,NA
S2,2022-04-10,NA,NA
S2,2022-04-11,NA,NA
S2,2022-04-12,NA,NA
S2,2022-04-13,NA,NA
S2,2022-04-14,NA,NA
S2,2022-04-15,NA,NA
S2,2022-04-16,NA,NA
S2,2022-04-17,NA,NA
S2,2022-04-18,NA,NA
S2,2022-04-19,NA,NA
S2,2022-04-20,NA,NA
S2,2022-04-21,NA,NA
S2,2022-04-22,NA,NA
S2,2022-04-23,NA,NA
S2,2022-04-24,NA,NA
S2,2022-04-25,NA,NA
S2,2022-04-26,NA,NA
S2,2022-04-27,2022-04-27,2743.343875
S2,2022-04-28,2022-04-28,2743.34625
S2,2022-04-29,2022-04-29,2743.3648854166668
S2,2022-04-30,2022-04-30,2743.35090625
S2,2022-05-01,2022-05-01,2743.3445729166665
S2,2022-05-02,2022-05-02,2743.34284375
S2,2022-05-03,2022-05-03,2743.3408645833333
S2,2022-05-04,2022-05-04,2743.3519375
S2,2022-05-05,2022-05-05,2743.3515
S2,2022-05-06,2022-05-06,2743.3756041666666
S2,2022-05-07,2022-05-07,2743.4552916666667
S2,2022-05-08,2022-05-08,2743.51709375
S2,2022-05-09,2022-05-09,2743.488479166667
S2,2022-05-10,2022-05-10,2743.4583854166667
S2,2022-05-11,2022-05-11,2743.5089895833335
S2,2022-05-12,2022-05-12,2743.554819148936
S2,2022-05-13,2022-05-13,2743.5088229166668
S2,2022-05-14,2022-05-14,2743.51375
S2,2022-05-15,2022-05-15,2743.57228125
S2,2022-05-16,2022-05-16,2743.61265625
S2,2022-05-17,2022-05-17,2743.6226145833334
S2,2022-05-18,2022-05-18,2743.68503125
S2,2022-05-19,2022-05-19,2743.7116145833334
S2,2022-05-20,2022-05-20,2743.6875625000002
S2,2022-05-21,2022-05-21,2743.58715625
S2,2022-05-22,2022-05-22,2743.5202604166666
S2,2022-05-23,2022-05-23,2743.4965625
S2,2022-05-24,2022-05-24,2743.479625
S2,2022-05-25,2022-05-25,2743.4768229166666
S2,2022-05-26,2022-05-26,2743.49475
S2,2022-05-27,2022-05-27,2743.5441979166667
S2,2022-05-28,2022-05-28,2743.6025
S2,2022-05-29,2022-05-29,2743.645875
S2,2022-05-30,2022-05-30,2743.58609375
S2,2022-05-31,2022-05-31,2743.53809375
S2,2022-06-01,2022-06-01,2743.5396875
S2,2022-06-02,2022-06-02,2743.5798854166665
S2,2022-06-03,2022-06-03,2743.6679583333334
S2,2022-06-04,2022-06-04,2743.7039479166665
S2,2022-06-05,2022-06-05,2743.7949583333334
S2,2022-06-06,2022-06-06,2743.939875
S2,2022-06-07,2022-06-07,2743.9561354166667
S2,2022-06-08,2022-06-08,2743.9313333333334
S2,2022-06-09,2022-06-09,2743.96328125
S2,2022-06-10,2022-06-10,2744.0586875
S2,2022-06-11,2022-06-11,2744.128625
S2,2022-06-12,2022-06-12,2744.1507395833332
S2,2022-06-13,2022-06-13,2744.0945833333335
S2,2022-06-14,2022-06-14,2744.0001875
S2,2022-06-15,2022-06-15,2743.86475
S2,2022-06-16,2022-06-16,2743.8322083333333
S2,2022-06-17,2022-06-17,2743.9173124999998
S2,2022-06-18,2022-06-18,2743.98034375
S2,2022-06-19,2022-06-19,2743.9158020833333
S2,2022-06-20,2022-06-20,2743.8415
S2,2022-06-21,2022-06-21,2743.7751562500002
S2,2022-06-22,2022-06-22,2743.7392083333334
S2,2022-06-23,2022-06-23,2743.706708333333
S2,2022-06-24,2022-06-24,2743.7019270833334
S2,2022-06-25,2022-06-25,2743.7015208333332
S2,2022-06-26,2022-06-26,2743.6949479166665
S2,2022-06-27,2022-06-27,2743.6897604166666
S2,2022-06-28,2022-06-28,2743.6706458333333
S2,2022-06-29,2022-06-29,2743.6649895833334
S2,2022-06-30,2022-06-30,2743.6683020833334
S2,2022-07-01,2022-07-01,2743.6622395833333
S2,2022-07-02,2022-07-02,2743.6546979166665
S2,2022-07-03,2022-07-03,2743.64715625
S2,2022-07-04,2022-07-04,2743.6567083333334
S2,2022-07-05,2022-07-05,2743.6820625
S2,2022-07-06,2022-07-06,2743.6910520833335
S2,2022-07-07,2022-07-07,2743.64265625
S2,2022-07-08,2022-07-08,2743.61509375
S2,2022-07-09,2022-07-09,2743.59940625
S2,2022-07-10,2022-07-10,2743.5855520833334
S2,2022-07-11,2022-07-11,2743.57246875
S2,2022-07-12,2022-07-12,2743.5633229166665
S2,2022-07-13,2022-07-13,2743.5459791666667
S2,2022-07-14,2022-07-14,2743.545708333333
S2,2022-07-15,2022-07-15,2743.5562291666665
S2,2022-07-16,2022-07-16,2743.5649375
S2,2022-07-17,2022-07-17,2743.5407083333334
S2,2022-07-18,2022-07-18,2743.524947916667
S2,2022-07-19,2022-07-19,2743.517875
S2,2022-07-20,2022-07-20,2743.5088125
S2,2022-07-21,2022-07-21,2743.4930104166665
S2,2022-07-22,2022-07-22,2743.47746875
S2,2022-07-23,2022-07-23,2743.46903125
S2,2022-07-24,2022-07-24,2743.4757604166666
S2,2022-07-25,2022-07-25,2743.4599791666665
S2,2022-07-26,2022-07-26,2743.4504583333332
S2,2022-07-27,2022-07-27,2743.4437708333335
S2,2022-07-28,2022-07-28,2743.4455625
S2,2022-07-29,2022-07-29,2743.437572916667
S2,2022-07-30,2022-07-30,2743.4311145833335
S2,2022-07-31,2022-07-31,2743.428125
S2,2022-08-01,2022-08-01,2743.424520833333
S2,2022-08-02,2022-08-02,2743.4194166666666
S2,2022-08-03,2022-08-03,2743.4287395833335
S2,2022-08-04,2022-08-04,2743.4163229166666
S2,2022-08-05,2022-08-05,2743.4161979166665
S2,2022-08-06,2022-08-06,2743.4238229166667
S2,2022-08-07,2022-08-07,2743.41196875
S2,2022-08-08,2022-08-08,2743.405927083333
S2,2022-08-09,2022-08-09,2743.3983958333333
S2,2022-08-10,2022-08-10,2743.3939166666664
S2,2022-08-11,2022-08-11,2743.391625
S2,2022-08-12,2022-08-12,2743.3875416666665
S2,2022-08-13,2022-08-13,2743.3942916666665
S2,2022-08-14,2022-08-14,2743.39903125
S2,2022-08-15,2022-08-15,2743.4344270833335
S2,2022-08-16,2022-08-16,2743.4257395833333
S2,2022-08-17,2022-08-17,2743.4021666666667
S2,2022-08-18,2022-08-18,2743.3914375
S2,2022-08-19,2022-08-19,2743.3857395833334
S2,2022-08-20,2022-08-20,2743.3891354166667
S2,2022-08-21,2022-08-21,2743.3961666666664
S2,2022-08-22,2022-08-22,2743.39078125
S2,2022-08-23,2022-08-23,2743.3868020833334
S2,2022-08-24,2022-08-24,2743.385375
S2,2022-08-25,2022-08-25,2743.3818645833335
S2,2022-08-26,2022-08-26,2743.3873541666667
S2,2022-08-27,2022-08-27,2743.3933645833336
S2,2022-08-28,2022-08-28,2743.3836666666666
S2,2022-08-29,2022-08-29,2743.3778333333335
S2,2022-08-30,2022-08-30,2743.3756979166665
S2,2022-08-31,2022-08-31,2743.373125
S2,2022-09-01,2022-09-01,2743.368864583333
S2,2022-09-02,2022-09-02,2743.3653229166666
S2,2022-09-03,2022-09-03,2743.363822916667
S2,2022-09-04,2022-09-04,2743.3618645833335
S2,2022-09-05,2022-09-05,2743.3565520833336
S2,2022-09-06,2022-09-06,2743.353958333333
S2,2022-09-07,2022-09-07,2743.35309375
S2,2022-09-08,2022-09-08,2743.3508333333334
S2,2022-09-09,2022-09-09,2743.35465625
S2,2022-09-10,2022-09-10,2743.3464791666665
S2,2022-09-11,2022-09-11,2743.3415520833332
S2,2022-09-12,2022-09-12,2743.341625
S2,2022-09-13,2022-09-13,2743.3395416666667
S2,2022-09-14,2022-09-14,2743.3457708333335
S2,2022-09-15,2022-09-15,2743.3522604166665
S2,2022-09-16,2022-09-16,2743.34509375
S2,2022-09-17,2022-09-17,2743.3415208333336
S2,2022-09-18,2022-09-18,2743.3375833333334
S2,2022-09-19,2022-09-19,2743.3345104166665
S2,2022-09-20,2022-09-20,2743.3327916666667
S2,2022-09-21,2022-09-21,2743.336427083333
S2,2022-09-22,2022-09-22,2743.3478854166665
S2,2022-09-23,2022-09-23,2743.3387916666666
S2,2022-09-24,2022-09-24,2743.32971875
S2,2022-09-25,2022-09-25,2743.3283854166666
S2,2022-09-26,2022-09-26,2743.3274791666668
S2,2022-09-27,2022-09-27,2743.32778125
S2,2022-09-28,2022-09-28,2743.32678125
S2,2022-09-29,2022-09-29,2743.32496875
S2,2022-09-30,2022-09-30,2743.3253958333335
S2,2022-10-01,2022-10-01,2743.3300729166667
S2,2022-10-02,2022-10-02,2743.3275520833336
S2,2022-10-03,2022-10-03,2743.32359375
S2,2022-10-04,2022-10-04,2743.3229375
S2,2022-10-05,2022-10-05,2743.3220625
S2,2022-10-06,2022-10-06,2743.3195104166666
S2,2022-10-07,2022-10-07,2743.31865625
S2,2022-10-08,2022-10-08,2743.31746875
S2,2022-10-09,2022-10-09,2743.3155729166665
S2,2022-10-10,2022-10-10,2743.314427083333
S2,2022-10-11,2022-10-11,2743.3120625
S2,2022-10-12,2022-10-12,2743.3096666666665
S2,2022-10-13,2022-10-13,2743.30965625
S2,2022-10-14,2022-10-14,2743.3076979166667
S2,2022-10-15,2022-10-15,2743.307625
S2,2022-10-16,2022-10-16,2743.3083854166666
S2,2022-10-17,2022-10-17,2743.3078333333333
S2,2022-10-18,2022-10-18,2743.3069375
S2,2022-10-19,2022-10-19,2743.3059270833332
S2,2022-10-20,2022-10-20,2743.30446875
S2,2022-10-21,2022-10-21,2743.303745762712
S2,2022-10-22,NA,NA
S2,2022-10-23,NA,NA
S2,2022-10-24,NA,NA
S2,2022-10-25,NA,NA
S2,2022-10-26,NA,NA
S2,2022-10-27,NA,NA
S2,2022-10-28,NA,NA
S2,2022-10-29,NA,NA
S2,2022-10-30,NA,NA
S2,2022-10-31,NA,NA
S2,2022-11-01,NA,NA
S2,2022-11-02,NA,NA
S2,2022-11-03,NA,NA
S2,2022-11-04,NA,NA
